issn,eigenfactor_score,subject
20524463,0.0,2
20524897,0.0,2
20525206,0.0,2
20526121,0.0020936863,2
20526156,0.0,2
20527276,0.047094993,2
20528396,0.0,2
20528418,0.0,2
20528817,0.0,2
20530196,0.0,2
20530242,0.0,2
20530846,4.9453894e-05,2
20530862,0.0005065018,2
20530889,0.00050868234,2
20531095,0.013984744,2
20531400,0.0,2
20531583,0.0,2
20531591,0.0,2
20531680,0.0,2
20532296,0.0,2
2053230X,0.0034719899,2
20532733,0.0,2
20533624,0.0,2
20533691,0.0,2
20533713,0.0,2
20534213,0.0,2
20534221,0.0,2
20534248,0.0,2
20534515,0.0,2
20534604,0.0,2
20534620,0.0,2
20534701,0.0,2
2053535X,0.0,2
20536631,0.0,2
20537166,0.004006205,2
20538790,0.0,2
20538855,0.0,2
20539517,0.0,2
20541058,0.0,2
20542577,0.0,2
20542704,0.0,2
20543085,0.0036026228,2
20543166,0.0,2
20543174,0.0,2
20543425,1.553979e-05,2
2054345X,0.0030858237,2
20543581,0.0,2
20544049,0.0,2
20544200,0.0,2
20544251,0.0,2
20544529,0.0,2
20544650,0.0,2
20544774,0.0,2
20545703,0.0,2
20546181,0.0,2
2054619X,0.0,2
20546203,0.0,2
20546211,0.0,2
20546238,0.0,2
2054670X,0.0,2
20547412,0.00043534735,2
20547420,0.00025073715,2
20547617,0.0,2
20547668,0.0,2
20548397,0.0,2
20548923,0.00026343422,2
2054930X,0.000127059,2
20549369,0.0,2
20549547,0.0,2
2054958X,0.0,2
20550278,0.14454824,2
20550294,0.0,2
20550324,0.0,2
20550340,0.0,2
20550391,0.00013451511,2
20550464,0.0,2
20550472,0.0004843269,2
2055091X,6.182955e-05,2
20550928,0.0,2
20550936,0.0,2
20551010,0.0,2
20551029,0.0,2
20551169,0.0007223087,2
20551940,0.0,2
20551983,0.00013730278,2
20552076,0.0,2
20552173,0.0,2
20552238,0.0,2
2055298X,0.00038435514,2
20553390,0.0,2
2055348X,0.0021542,2
20554877,0.0,2
20555008,0.03388617,2
20555563,0.0011784578,2
20555660,0.004693515,2
20555695,0.0,2
20555784,0.0,2
20555822,0.0,2
20555911,0.0,2
20556365,0.0,2
20556640,0.0,2
20556683,0.0,2
20556756,0.0,2
20556837,0.0,2
20557124,0.020862827,2
20557159,0.0,2
20557426,0.0,2
20557434,0.0,2
20557647,0.0,2
20557671,0.0,2
20558074,0.0,2
20558260,0.0,2
20562799,0.0046553905,2
20563051,0.0,2
2056306X,0.002676707,2
20563094,0.0,2
20563132,0.0019458891,2
20563256,0.0,2
20563299,0.0,2
20563418,0.0,2
20563426,0.0,2
20563485,0.010492653,2
20563744,0.01530399,2
20563752,0.0,2
20563841,0.0,2
20563868,0.0,2
20563973,0.003139053,2
20564538,0.0,2
20564678,0.0,2
20564694,0.0,2
20564724,0.0,2
20564740,0.0,2
20564805,0.0,2
20564880,0.0,2
20564902,0.0,2
20564929,0.0,2
20565135,0.0,2
20565542,0.00012591922,2
20565607,0.0,2
20565623,0.0067171203,2
20565909,0.0,2
20565933,0.0,2
20565968,0.0590382,2
20566360,0.00013530834,2
20566387,0.0,2
20566395,0.0,2
20566522,0.0,2
20566646,0.0,2
20566700,0.0,2
2056676X,0.0,2
20567189,0.010116063,2
20567529,0.0,2
20567790,0.0,2
20567936,0.009850857,2
20567944,0.017669873,2
2056807X,0.0,2
20568339,0.0001553101,2
2056872X,9.910526e-05,2
20569890,0.0,2
20569920,0.0,2
20569971,0.0,2
20570082,0.0,2
20570473,0.0,2
2057150X,0.0,2
20571577,0.02691932,2
20571585,0.0,2
20571976,0.0,2
20572085,0.0,2
20572107,0.010329682,2
20573170,0.0,2
20573308,0.0,2
20573804,0.0,2
20573952,0.0,2
20573960,0.0,2
20573995,0.020452103,2
20574347,0.0,2
20574967,0.0,2
20574991,0.0,2
20575858,0.023624614,2
20577540,0.0,2
20584571,0.00020552047,2
2058458X,0.0011314823,2
20584601,0.0,2
20585225,0.0,2
20585241,0.0,2
20585276,0.22774942,2
20585349,0.0,2
20585543,0.002894845,2
20585888,0.0027794715,2
20586124,0.0,2
20587546,0.0,2
20587716,0.08674415,2
20588410,0.0005624773,2
20588437,0.0,2
20588585,0.0,2
20588615,0.0,2
20589565,0.0,2
20589689,0.0,2
20589883,0.0,2
20590105,0.037156068,2
20590628,0.0,2
20590776,0.0,2
20591381,0.0,2
20592043,0.0,2
20592302,0.007395879,2
2059268X,9.351746e-05,2
20593635,0.35889673,2
20594364,0.0,2
2059450X,0.0,2
20594631,0.0,2
20594798,0.0,2
2059481X,0.0,2
20595131,0.0,2
20595794,0.0,2
20595816,0.0,2
20595891,0.0,2
20596014,0.0,2
20596553,0.0032257708,2
20596936,0.0039852215,2
20597029,0.0,2
20597037,0.0,2
20597754,0.0,2
20597800,0.001322455,2
20597908,0.0,2
20597983,0.053464342,2
20597991,0.0,2
20598521,0.0,2
20598661,0.0,2
20598688,0.0,2
2059903X,1.6208359e-06,2
20599609,6.6929556e-06,2
20599781,0.00011610733,2
20603274,0.0,2
2060467X,0.0,2
20616716,6.942592e-05,2
2061862X,0.0003546924,2
20619588,0.00047802806,2
2062087X,0.0,2
2062249X,0.0,2
2062509X,0.0008355591,2
20626711,2.8412862e-05,2
20627084,0.0,2
20628633,0.001448029,2
20629494,0.0,2
20639945,0.0,2
20641966,1.7075776e-05,2
20642520,0.0,2
20643004,4.044612e-05,2
20643640,0.0,2
20644574,9.4655006e-05,2
20645031,0.0,2
20645228,0.0,2
20647816,4.9896997e-05,2
20647964,0.0,2
20648014,0.000312777,2
20648162,6.0406446e-06,2
20649940,0.0,2
20651430,0.0,2
20652135,0.00041591615,2
20653158,3.8609847e-05,2
20659407,0.0,2
20659431,0.0,2
20659512,7.937471e-06,2
20659636,0.0,2
20660049,0.0,2
20660464,0.0,2
20662742,0.0,2
20666276,9.431811e-05,2
20666950,0.0,2
20667000,0.0,2
20667744,8.95499e-05,2
20668201,0.0,2
20668716,0.0,2
20669399,2.199564e-05,2
20672446,0.0003820159,2
20673205,0.0007281274,2
20673264,0.00046870497,2
2067354X,0.0,2
20673604,0.0,2
20675151,0.0,2
2067533X,0.0,2
20675712,0.0,2
20676530,0.0,2
2067743X,0.00035472546,2
20679785,0.0,2
20680686,1.8513834e-06,2
20682964,0.00022040763,2
20684215,0.0,2
20684673,6.732833e-05,2
20690053,0.0,2
20691149,0.0,2
20691548,0.0,2
20692110,0.0,2
20693419,0.0,2
20697554,0.0,2
20698887,0.0,2
20700237,0.0024551197,2
20700415,0.0,2
20700482,0.0,2
20700504,0.0,2
20701047,3.2820597e-05,2
20701128,0.0,2
20701381,0.0,2
20701608,0.0,2
20701632,0.0,2
20701640,0.0,2
20701683,0.0,2
20701845,0.0,2
20702051,0.0,2
20702620,0.0009715303,2
20703449,0.0,2
2070478X,0.0,2
20704909,0.0,2
20708246,3.168224e-05,2
2070836X,1.3697576e-05,2
20709781,0.0,2
20710186,0.0,2
20710216,0.0,2
20710437,0.0022873678,2
20711050,0.0,2
20711255,0.0015357962,2
20711395,0.0,2
20712243,0.0015742319,2
20712499,6.677919e-05,2
20712898,0.0,2
20712928,0.0,2
20713592,0.0,2
20713894,0.00032170667,2
20714653,0.0,2
20714688,0.0,2
20715331,0.0,2
20715528,0.0,2
20715943,0.0,2
20716818,0.0,2
20717024,0.00020430665,2
20717296,0.0,2
20717318,0.0,2
2071789X,0.0,2
20718004,0.0,2
20718020,4.4204582e-05,2
20718160,0.0,2
20718284,0.0,2
20718330,0.0,2
20718713,0.0,2
20719183,0.0,2
20719388,0.0,2
20719485,0.0002062537,2
20719841,0.00014135921,2
20720076,0.0,2
20720351,0.0,2
20720386,5.459612e-05,2
20720505,0.0,2
20720920,0.0007320875,2
20721315,0.0,2
20721633,0.0,2
20721668,0.0,2
20722354,0.0,2
20722419,0.00016146194,2
20722427,0.0,2
20722680,0.0,2
20723156,0.0,2
20724292,0.0,2
20724659,0.0,2
20724799,0.0,2
20726023,0.00013183588,2
20726406,0.0,2
20726643,0.0,2
20726651,0.11613678,2
2072666X,0.0,2
20726694,0.0,2
20726716,0.0,2
20726724,0.0002470938,2
20726732,0.0,2
20726805,0.0010156218,2
20727151,0.0,2
20727593,0.0,2
20727798,5.0540548e-05,2
20728069,0.0,2
20728107,0.0,2
20728166,0.0,2
20728212,0.00042883176,2
20728255,0.0,2
2072845X,0.0,2
20728697,0.0,2
20728840,7.968416e-05,2
20728921,0.0005700953,2
20729081,0.0008941632,2
20729146,0.0005429984,2
20729294,2.1302465e-05,2
20729480,0.0,2
20729502,0.0,2
20729650,1.117265e-06,2
20729669,0.00037855716,2
20729952,0.00013132085,2
2073039X,0.0,2
20730462,0.0022521534,2
20730659,0.00024651393,2
20731051,0.0,2
20731426,0.0,2
20731477,0.0,2
20731574,0.0,2
20732589,3.18133e-05,2
20732872,0.0,2
20732929,0.0,2
20733046,0.0,2
20733372,0.00016289264,2
20733569,2.5105119e-06,2
20734018,4.8945152e-05,2
2073431X,0.0,2
20734336,0.0,2
20734344,0.0,2
20734352,0.0,2
20734360,0.0,2
20734395,0.26642388,2
20734409,0.7520883,2
20734425,0.2666176,2
20734433,0.12992623,2
20734441,0.31934223,2
2073445X,0.1514193,2
20734468,0.012859614,2
20734484,0.0,2
20734662,0.0,2
20734948,0.0001547332,2
20734972,7.2816954e-05,2
20734999,6.427752e-05,2
20735081,0.0,2
20735529,0.00083961576,2
20735537,0.0,2
20735790,0.0,2
20736185,0.0,2
20736258,0.0,2
20736673,0.0,2
20737378,0.0,2
20737416,0.0,2
20737556,0.0,2
20737599,0.001090176,2
20737602,0.0,2
20737998,0.00026165936,2
20738080,0.0,2
20738099,3.5575653e-05,2
20738331,4.7131343e-05,2
20738412,0.0,2
20738420,0.0,2
20738730,0.0,2
20738803,0.0,2
20738854,3.387926e-05,2
20738994,0.0,2
20739524,0.00021410982,2
20739583,0.0,2
20739885,0.0,2
20740190,0.0,2
20740492,0.0,2
20740506,0.0,2
20740530,0.0,2
20740581,0.0,2
20740832,0.0,2
20740840,5.9514372e-05,2
20741278,0.0,2
20741316,0.0,2
20741588,0.0,2
20741626,0.0,2
20742029,0.0,2
20742088,0.0,2
20742711,0.0023955246,2
20742975,0.0,2
20745346,0.00011771245,2
20745354,0.0,2
20745761,0.0002725347,2
2074577X,1.8741291e-06,2
20745788,0.0012949245,2
20745796,7.5222333e-06,2
20745982,0.0,2
20745990,0.00047529087,2
20746636,0.0,2
20746822,0.0,2
20747454,0.00020834015,2
20748132,0.0,2
20748841,0.0,2
20749414,0.0011597723,2
20749457,1.9196284e-05,2
20749546,0.00036526268,2
20749600,0.0,2
20749961,0.0,2
20750250,0.0,2
20750277,0.0,2
2075082X,0.0,2
20750846,3.7271802e-05,2
20750943,0.0,2
20751117,0.00097066164,2
20751133,0.0,2
20751230,0.0,2
20751338,0.0,2
20751508,0.0001092444,2
20751524,0.00017216208,2
2075163X,0.0,2
20751680,0.0,2
20751702,0.0,2
20751729,0.1333652,2
20751753,0.0,2
20751818,9.548995e-05,2
20752180,0.0,2
20753470,0.0,2
20753810,2.6772948e-05,2
20754418,0.0,2
20754426,0.0,2
20754434,0.0,2
20754442,0.0,2
20754450,0.10121057,2
20754655,0.00468321,2
20754663,0.0,2
20754698,0.0,2
20754701,0.0,2
2075471X,0.0,2
20755309,0.0,2
20755457,5.340195e-05,2
20755473,0.0,2
20756194,0.0,2
20756240,0.00036901314,2
20756569,0.0,2
2075809X,0.0,2
20758243,0.0015012743,2
20758251,0.002766805,2
20758936,0.0,2
20760558,1.2248618e-05,2
20760655,0.0,2
20760752,0.0,2
20760760,0.0,2
20760787,0.0,2
20760817,0.15337105,2
20760825,0.0,2
20761171,0.0,2
20762607,0.34134704,2
20762615,0.27745023,2
20763263,0.0,2
20763271,0.0,2
2076328X,0.0,2
20763298,0.018100591,2
20763387,0.0,2
20763417,0.0,2
20763425,0.0,2
20763921,0.35745117,2
2076393X,0.0,2
20764324,0.00032696585,2
20765835,5.4991466e-05,2
20766327,0.0,2
20766734,0.0,2
20767390,1.0849203e-05,2
20767404,0.0,2
20767625,0.0,2
20768052,0.00012388709,2
2076846X,4.6926634e-06,2
20769091,3.1529646e-05,2
20769172,0.0,2
20770375,0.0,2
20770383,0.0,2
20770472,0.15540807,2
20771096,0.0,2
20771312,0.0,2
20771371,0.00016031688,2
20771444,0.0,2
20771746,7.904471e-05,2
20772084,0.00027963557,2
20772815,0.0,2
20773161,0.0,2
20773323,0.0,2
20773757,4.479794e-05,2
20774214,0.0006159597,2
2077429X,0.0,2
20774508,1.0611636e-05,2
20774605,0.00015202587,2
20774893,0.00047570397,2
20775504,0.0,2
20775822,1.2642379e-05,2
20776322,9.326458e-06,2
20776764,0.0,2
20777000,0.0,2
20777019,0.005565866,2
20777205,0.0,2
20777477,0.0,2
20777566,0.0,2
20778333,0.0,2
20778430,1.0488884e-05,2
20779798,9.127371e-05,2
20779828,0.00033135017,2
20779917,0.0013738269,2
20780109,7.679471e-05,2
20781024,0.0,2
20781547,0.0,2
20781865,0.0,2
20781962,0.0,2
20782357,0.00010534064,2
20782489,0.0,2
2078256X,0.0,2
2078399X,2.0815645e-05,2
20784104,0.0,2
2078502X,0.0,2
20785585,0.0,2
20785631,0.0,2
20785658,0.0,2
20786190,0.0,2
20786212,5.9574304e-06,2
20786786,0.0,2
20787138,4.617395e-05,2
20787316,3.9490562e-05,2
20788673,0.00011510213,2
20789130,0.0,2
20789165,0.0,2
20789912,6.726413e-06,2
20790325,0.0,2
20790333,0.00022989635,2
2079052X,0.0018199403,2
20790570,0.0,2
20790619,0.0,2
20790864,0.0018371488,2
20790961,0.0013561527,2
20790996,0.00011068285,2
20791704,0.0,2
20793197,0.0,2
20793200,0.0,2
20793715,0.0,2
20794304,0.0002882546,2
20794665,0.0,2
20794703,0.0,2
20794762,0.0,2
20794819,0.0,2
20794983,0.028519288,2
20794991,0.331208,2
20795343,0.0,2
20795696,0.0,2
20795971,0.0,2
20796080,7.67105e-05,2
20796161,2.5218895e-05,2
20796374,0.07604966,2
20796382,0.17820893,2
20796412,0.0,2
20796439,0.0,2
20796447,0.0,2
20796641,0.0,2
2079701X,0.0,2
20797737,0.13924254,2
20797850,0.0003511221,2
20797877,0.0009963586,2
20798245,0.0,2
20798334,0.0,2
20798555,0.0,2
20798725,0.0006299625,2
20798954,0.0,2
20799268,0.0,2
20799276,0.0,2
20799284,0.0,2
20799292,0.0,2
20799705,0.0,2
20799721,0.0,2
20801602,0.00022409433,2
20802234,0.0,2
20805187,0.0,2
20805268,0.0,2
20808216,2.5800802e-05,2
2080945X,0.000115415656,2
20811128,0.0,2
20811284,4.952294e-05,2
20811438,3.530084e-06,2
20813910,0.0,2
20814488,0.0,2
20815891,0.0,2
20816936,0.0043539633,2
20816960,0.0,2
20818262,5.2262207e-05,2
20819943,0.0,2
20821867,0.0,2
20822677,0.0,2
20824440,0.0,2
2082792X,0.0,2
20828799,0.00078002765,2
20828926,5.68834e-05,2
20829019,0.0,2
20830157,0.0,2
20830998,0.0,2
20831277,0.0,2
2083134X,0.0,2
20831617,0.0,2
20832931,0.0,2
20833318,0.0,2
20833520,5.1394964e-06,2
2083389X,0.0,2
20834535,0.002707619,2
20834772,0.00027044257,2
20834799,0.0,2
20835205,0.0,2
20835736,0.00045870885,2
20835965,0.0012962569,2
20836104,0.0,2
20836473,0.0,2
20837429,0.0,2
2083831X,0.0,2
20839480,0.00066174864,2
20840071,0.00029404668,2
20840098,0.000102807164,2
20840535,0.0,2
2084140X,0.0,2
20841698,0.0,2
20842902,0.0,2
20843011,0.0,2
20844409,6.653991e-05,2
20844506,0.00014905736,2
20844549,0.00048380814,2
2084476X,0.0,2
20844883,4.7670437e-05,2
20845308,0.0,2
20846118,0.0,2
2084879X,0.0,2
20848838,0.00030169083,2
20849257,0.0,2
2084980X,0.00019898017,2
2085014X,5.8091384e-05,2
20850328,0.0,2
20850840,0.0,2
20850859,0.0,2
20851103,0.0,2
20851715,0.00018585361,2
2085191X,0.00036249188,2
2085241X,5.5355373e-05,2
20852495,0.000104064165,2
20852916,0.00036535854,2
20853653,0.0010008797,2
20853823,7.3438816e-05,2
2085403X,6.4884007e-06,2
20854099,5.117935e-06,2
20854102,0.0,2
20854226,2.0285375e-05,2
20854714,5.461888e-05,2
20854927,2.999972e-05,2
20855788,3.9201923e-06,2
20855842,0.00051812944,2
20856237,0.0,2
20856601,0.0,2
20856717,3.6211703e-05,2
20856725,1.3327592e-06,2
2085675X,0.00017334802,2
20856873,0.00030779478,2
20857985,0.00014022246,2
20858167,0.00024644975,2
20858531,3.2249354e-05,2
2085868X,2.063631e-05,2
20859503,0.0,2
20859872,6.24184e-05,2
20860064,2.3252527e-05,2
20860234,0.00058602,2
20860994,0.0,2
20862245,6.87873e-06,2
20862695,0.0,2
20862792,0.0,2
20863314,5.3670945e-05,2
20863446,6.610157e-05,2
20863586,7.57747e-06,2
20863861,7.317435e-05,2
20864515,0.0,2
20864639,0.0,2
20864701,0.000102387814,2
20865201,5.5775417e-05,2
20865481,4.63674e-05,2
20865783,6.151723e-05,2
20865945,0.00018924008,2
20866216,6.886947e-06,2
20867050,0.0,2
20867956,2.4237747e-06,2
20868227,0.00018033823,2
20868480,0.00011258981,2
20869827,4.217151e-05,2
20870337,8.929072e-05,2
20870469,0.0006408041,2
20870620,4.24164e-05,2
20870965,0.0,2
2087121X,1.7541228e-05,2
20871848,7.419666e-05,2
20873484,6.17745e-05,2
20873840,9.440953e-05,2
2087393X,4.1656123e-05,2
20873948,0.00048444085,2
20874855,0.00014261041,2
20874871,0.00015610433,2
20874936,1.711004e-05,2
20875517,0.00047025003,2
20875525,4.3655623e-06,2
20877811,0.0,2
20878192,1.0442043e-05,2
20878273,0.00047368061,2
20878532,2.932545e-05,2
20878788,3.4638417e-06,2
20879040,0.0,2
20879164,8.937817e-05,2
2087927X,0.0,2
20879423,0.0006041783,2
20879679,9.798307e-05,2
20879725,5.286901e-05,2
2088155X,0.0001038823,2
20881673,2.5566524e-05,2
20882440,2.4396843e-06,2
20883315,3.5069884e-06,2
2088351X,0.0006586679,2
20883587,0.0,2
20883609,8.747837e-05,2
20883684,1.329553e-05,2
20884559,0.00083487405,2
20884842,0.0,2
20885113,7.830946e-05,2
20885369,0.00012894547,2
20886381,5.849772e-07,2
20887019,1.4148261e-05,2
20887612,0.0,2
2088818X,0.00013503968,2
20888732,4.058767e-05,2
20889569,0.00012776714,2
20889909,0.0,2
20890028,0.0,2
20890877,8.321119e-05,2
20891458,1.8347742e-05,2
20891776,0.00029003638,2
20891989,0.0,2
20892802,0.00013264711,2
20893205,7.762278e-05,2
20893469,8.329785e-05,2
20893507,0.00032484048,2
20893833,0.0,2
20895313,5.204481e-05,2
20895690,0.00021381488,2
20896166,2.2073275e-05,2
20896271,0.0,2
20896492,0.0,2
20896514,0.00017511932,2
2089712X,7.943613e-06,2
20897693,0.00013700029,2
20897790,0.00031835295,2
20898789,0.0,2
20899858,2.1054964e-05,2
20900007,0.0,2
20900023,0.003159968,2
2090004X,0.015916215,2
20900147,0.0,2
20900201,0.00036410298,2
20900376,8.308926e-06,2
20900384,0.0,2
20900392,0.0,2
20900422,0.00026949772,2
20900511,6.003875e-05,2
20900570,0.0004763577,2
20900686,5.1344083e-05,2
20900708,0.0,2
20900724,0.0,2
20900791,0.00026753644,2
20900813,0.00023064151,2
20900821,0.00015874437,2
2090083X,0.00041153692,2
20900848,9.165401e-05,2
20900856,7.968567e-05,2
20900880,6.82793e-05,2
20901232,0.058343336,2
20901240,0.0,2
20901267,0.0,2
20901305,0.0,2
20901321,0.0,2
20901402,0.0,2
20901429,0.0,2
20901445,0.0,2
2090150X,0.0,2
20901836,0.0,2
20901852,0.0014205658,2
20901941,0.0,2
2090214X,0.0,2
20902204,0.0,2
20902247,0.0017386359,2
20902417,0.0005471571,2
20902441,0.0033075842,2
20902492,2.4142928e-06,2
20902514,5.354055e-05,2
20902522,0.00034010407,2
20902549,0.00065776944,2
2090259X,2.4620618e-05,2
20902603,3.5760295e-05,2
2090262X,0.0,2
20902646,0.00049872056,2
20902654,0.0,2
20902727,0.0,2
20902786,0.00016898931,2
20902840,0.0,2
20902867,0.0,2
20902905,0.0,2
20903014,7.844856e-05,2
20903030,0.0008204357,2
20903057,0.0,2
20903111,0.0,2
20903170,0.0,2
20903235,0.0,2
20903251,0.0,2
20903308,0.00023096974,2
20903448,0.0,2
20903464,0.0,2
20903707,9.461347e-05,2
20903723,0.0002625668,2
20903731,0.00044514023,2
2090374X,0.0005815278,2
20903758,0.00041006273,2
20903766,0.0003501511,2
20903790,3.2979133e-05,2
20903820,3.063287e-05,2
20904002,0.0,2
20904479,0.0,2
20904762,0.0,2
20905068,0.0,2
20905416,0.0,2
20905904,0.02091017,2
20905939,0.0,2
20905998,0.0,2
20906021,0.0,2
20906226,0.0,2
20906382,0.0,2
20906404,0.0,2
20906420,0.0,2
20906447,0.0,2
20906463,0.0,2
20906501,0.0,2
20906528,0.0,2
20906544,0.0002854864,2
20906560,0.0,2
20906587,0.0,2
20906609,0.00047142836,2
20906625,0.0,2
20906641,0.0,2
20906668,0.0,2
20906684,0.0,2
20906706,0.0,2
20906722,0.0,2
20906749,0.0,2
20906765,0.0,2
20906781,0.0,2
20906803,0.0,2
2090682X,0.0,2
20906846,0.0,2
20906862,0.0,2
20906889,0.0,2
20906900,0.0,2
20906943,0.0,2
2090696X,0.0,2
20906986,0.0,2
20907001,0.0,2
20907141,0.0,2
20907222,0.000101660014,2
20908016,0.0,2
20908024,0.0,2
20908040,0.0007622315,2
20908067,0.0,2
20908075,5.196589e-05,2
20908083,0.0,2
20908105,0.0,2
20908113,0.0,2
20908539,0.0,2
20908865,0.0,2
20909063,0.0,2
2090908X,0.0034972643,2
20909098,0.0,2
20909101,4.618297e-05,2
2090911X,0.0,2
20909209,0.0,2
20909233,2.714238e-05,2
20909497,9.547031e-06,2
2090990X,0.002337502,2
20909942,0.0,2
20909969,4.8786383e-06,2
20909977,0.0,2
20910134,3.7982438e-05,2
20910290,3.7088783e-05,2
20910363,1.1352674e-05,2
20910649,0.00015113135,2
20910738,6.169138e-06,2
20910827,2.536947e-05,2
20910991,8.1992375e-06,2
20911009,5.429283e-05,2
20911130,0.00035766102,2
20912609,0.00066749443,2
20912854,0.00016215876,2
20925212,0.0,2
20925603,0.0,2
20925859,0.0,2
20926413,0.04194305,2
20926715,0.0,2
20926782,0.0,2
20927193,0.0,2
20927355,0.0091081485,2
20928882,0.0,2
20930674,3.6368274e-05,2
20930828,0.0,2
20930879,0.0,2
2093212X,0.0,2
20932278,0.0,2
20932332,0.00020044061,2
20932340,0.0,2
20932685,0.0,2
2093274X,0.0,2
20933312,1.5918078e-05,2
20933371,0.0,2
20933665,0.004732371,2
20933673,0.0006208827,2
2093369X,0.0,2
20934378,0.0,2
20935145,0.0,2
20935552,0.0061020986,2
20935587,0.0,2
2093582X,0.0,2
20935919,0.0,2
2093596X,0.0,2
20936338,0.0,2
20936931,0.0,2
20936966,0.0023442605,2
20937512,3.7064123e-07,2
20937911,0.0,2
20938551,0.0,2
20939043,0.0,2
20939175,0.0,2
20939280,0.0,2
2093940X,0.0,2
20939868,0.0,2
20941072,2.4253965e-05,2
20941463,0.0,2
2094201X,0.0,2
20945019,4.8861762e-05,2
20950055,0.0,2
20950179,0.0,2
20950195,0.0,2
20950217,0.0,2
20950233,0.0,2
2095025X,0.0,2
20950349,0.0,2
20950357,0.000106306856,2
20950462,0.0,2
20951701,0.0,2
20951779,0.017141,2
20952201,0.0,2
20952228,0.0,2
20952430,0.0,2
20952546,0.0,2
20952635,0.0,2
20952686,0.0,2
20952767,0.0,2
20952899,0.0,2
20953119,0.045849685,2
20953127,0.0,2
20953836,0.0,2
20954689,0.005034825,2
20954719,0.0,2
20954956,0.0,2
20954964,0.0,2
20955138,0.0,2
20956037,0.0,2
20956215,0.0,2
20956231,0.0,2
20956339,0.014358094,2
20956983,0.0,2
20957254,0.0,2
20957505,0.0,2
20957513,0.0,2
20957548,0.0,2
20957564,0.0,2
20958099,0.0,2
20958137,0.013006173,2
20958226,0.0,2
20958293,0.0,2
20958811,0.0,2
20959184,0.0,2
20959273,0.0,2
20959516,0.0,2
20959621,0.0,2
2096031X,0.0,2
20960328,0.0,2
20960433,0.0,2
20960654,0.0,2
20960956,0.0,2
20961529,0.0,2
20961790,0.0,2
20962223,0.0,2
20962320,0.0,2
2096241X,0.0,2
20962428,0.0016596329,2
20962487,0.0,2
20962495,0.0,2
20962746,0.0,2
20962924,0.0,2
20963564,0.0,2
20963602,0.0,2
20963726,0.0,2
20964226,0.0,2
20964250,0.0,2
20964471,0.0,2
20964579,0.0,2
20965230,0.0,2
20965303,0.0,2
20965311,0.0,2
20965508,0.00808337,2
20965524,0.0075679533,2
20965540,0.0,2
20965664,0.0,2
20965796,0.0,2
20965958,0.0,2
20966075,0.0,2
20966083,0.0,2
20966326,0.0030806118,2
20966385,0.0,2
20966490,0.00439609,2
20966709,0.002187709,2
20966911,0.0,2
20966954,0.0,2
20967004,0.0,2
20967209,0.0,2
2096918X,0.0,2
20969384,0.0,2
20969511,0.0,2
2096952X,0.0,2
20969929,0.0,2
20970226,0.0007901122,2
20970382,0.0,2
20970498,0.0,2
2097051X,0.0008445548,2
20970587,0.0,2
20970617,0.0,2
20970668,0.0,2
20970765,0.000113760405,2
20970943,0.0,2
20971168,0.0,2
20971419,0.0,2
20971583,0.0,2
20971699,0.0005020859,2
20971710,0.0,2
2097194X,0.0,2
2097213X,0.0,2
20973063,0.0,2
20973101,0.0,2
20973306,0.0,2
20973470,0.0,2
20973829,0.0,2
20973837,0.0,2
2100014X,0.0,2
21000808,0.0,2
21016739,0.00010388519,2
21025754,0.0,2
21026459,0.0,2
21050678,0.0011745354,2
21050716,0.0,2
21076847,0.0,2
21076952,0.0,2
21077266,0.0,2
21086796,0.0,2
21095671,0.0,2
21105820,0.0,2
21107017,0.0,2
21115028,0.0,2
21157251,0.0,2
21158177,0.0,2
21173869,0.0,2
21174458,0.009403106,2
21185735,0.0,2
21188211,6.679966e-05,2
21189366,0.0,2
21189773,0.005215101,2
21194130,0.0,2
21412154,2.047045e-05,2
21412162,3.3165106e-05,2
21412170,0.0,2
21412227,5.113344e-06,2
21412243,0.0,2
2141226X,0.00014599312,2
21412294,6.227999e-05,2
21412308,2.8079052e-05,2
21412316,0.0,2
21412340,5.190272e-05,2
21412359,0.0,2
21412391,0.00012767351,2
21412413,1.7417402e-05,2
2141243X,0.00030481417,2
21412448,0.0003088217,2
21412502,0.00011024017,2
21412529,0.00031062335,2
21412545,0.0,2
2141260X,2.0212214e-05,2
21412685,0.0,2
21415595,0.0,2
21416516,0.0,2
21416591,9.569678e-05,2
21416613,0.0,2
21416648,2.9201101e-05,2
21450366,0.0,2
21451389,0.0,2
2145194X,0.0,2
21452776,0.0,2
21453691,0.000127894,2
21454426,0.0,2
21455074,0.0,2
21456054,0.0,2
21456097,0.00013868457,2
21457719,0.0,2
21458480,6.1325816e-05,2
21458898,2.0305535e-05,2
21460035,0.00012502888,2
21460957,0.0,2
21461082,0.0,2
21461414,0.0,2
21461562,0.0,2
21461740,0.0,2
21461880,0.00057287037,2
21461953,0.00015092485,2
21462119,0.0,2
21462372,0.0,2
21462399,0.0,2
2146247X,0.0,2
21463123,0.0,2
21463158,0.00019881195,2
2146328X,0.0,2
21463301,0.0,2
21463816,0.0,2
21464006,0.0,2
21464014,0.0,2
2146409X,0.0,2
2146457X,0.0,2
21464596,0.0013919916,2
21464618,0.0,2
21464642,0.0,2
21464693,9.6182484e-05,2
21464839,0.0,2
21464936,0.0,2
21465193,0.0,2
2146538X,0.0,2
21465908,0.0,2
21465959,0.0,2
